source_id,operation_date,importer_name,importer_tax_id,supplier_name,supplier_country,product_name,product_category,hs_code,origin_country,destination_country,quantity,unit,fob_value_usd,freight_usd,insurance_usd,tariff_rate,additional_tax_rate,entry_port,transport_mode,description_raw
SEED-00611,2026-06-27,Maderas Uruguay Import,21888999001,Shandong SPC Flooring Group,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,8654.88,m2,49037.38,4845.28,245.19,0.14,0.22,Nueva Palmira,sea,Cielorraso PVC blanco - BL ref 611
SEED-00612,2026-06-27,Revestimientos Premium S.A.,21555666778,Vietnam Stone Flex Co.,VN,Placa simil mármol UV,placas_simil_marmol,681019,VN,UY,9821.88,m2,186807.27,19335.97,934.04,0.12,0.22,Santos BR,sea,Placa simil mármol UV - BL ref 612
SEED-00613,2026-06-27,Materiales del Plata S.R.L.,30709876543,Chile MDF Industries,CL,Piedra flexible mural,piedra_flexible,680300,CL,UY,10865.03,m2,145240.67,17519.66,726.2,0.1,0.22,Zarate AR,sea,Piedra flexible mural - BL ref 613
SEED-00614,2026-06-27,Grupo Andino Building,20111222334,Brazil Timber Export S.A.,BR,Perfil metal yeso 70mm,perfiles_yeso,721691,BR,UY,7147.06,u,17512.64,1972.93,87.56,0.12,0.22,Santos BR,sea,Perfil metal yeso 70mm - BL ref 614
SEED-00615,2026-06-27,Pisos y Revestimientos S.A.,21222333445,Vietnam SPC Industries,VN,Piso SPC click 5mm,pisos_spc,391810,VN,UY,7505.22,m2,95654.39,9682.52,478.27,0.14,0.22,Nueva Palmira,sea,Piso SPC click 5mm - BL ref 615
SEED-00616,2026-06-27,Pisos y Revestimientos S.A.,21222333445,Chile MDF Industries,CL,Tablero OSB 15mm,osb,441233,CL,UY,6865.99,m3,1765887.49,254842.73,8829.44,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 616
SEED-00617,2026-07-01,Maderas Uruguay Import,21888999001,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,1509.43,m2,32513.55,4790.33,162.57,0.14,0.22,Nueva Palmira,sea,Deck WPC exterior - BL ref 617
SEED-00618,2026-07-01,Grupo Andino Building,20111222334,Fujian OSB Manufacturing,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,2526.27,m2,9176.72,1089.15,45.88,0.14,0.22,Zarate AR,sea,Cielorraso PVC blanco - BL ref 618
SEED-00619,2026-07-01,Revestimientos Premium S.A.,21555666778,Guangdong PVC Ceiling Ltd.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,1290.31,m2,34844.55,3571.73,174.22,0.12,0.22,Montevideo,sea,Placa simil mármol UV - BL ref 619
SEED-00620,2026-07-01,Grupo Andino Building,20111222334,Brazil Timber Export S.A.,BR,Piedra flexible mural,piedra_flexible,680300,BR,UY,1906.04,m2,26949.71,4003.14,134.75,0.1,0.22,Santos BR,sea,Piedra flexible mural - BL ref 620
SEED-00621,2026-07-01,Maderas Uruguay Import,21888999001,Chile MDF Industries,CL,Perfil metal yeso 70mm,perfiles_yeso,721691,CL,UY,1349.76,u,2304.93,323.26,11.52,0.12,0.22,Montevideo,sea,Perfil metal yeso 70mm - BL ref 621
SEED-00622,2026-07-01,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,Tablero OSB 15mm,osb,441233,CN,UY,6042.26,m3,1743891.96,201009.4,8719.46,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 622
SEED-00623,2026-07-01,Revestimientos Premium S.A.,21555666778,Chile MDF Industries,CL,Puerta semi blindada,puertas_semi_blindada,441821,CL,UY,6725.03,u,1238283.44,183776.07,6191.42,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 623
SEED-00624,2026-07-04,Maderas Uruguay Import,21888999001,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,3387.4,m2,45372.99,4696.94,226.86,0.14,0.22,Nueva Palmira,sea,Deck WPC exterior - BL ref 624
